16576	30
16583	73
16590	68
16597	72
16604	24
16611	45
16618	24
16625	59
16632	58
16639	71
16646	59
16653	47
16667	73
16674	76
16681	64
16688	51
16695	56
16702	38
16709	29
16716	33
16723	74
16730	63
16737	39
16744	39
16751	69
16758	47
16765	35
16772	36
16779	69
16786	57
16793	48
16800	73
16807	45
16814	30
16821	30
16828	42
16835	43
16842	47
16849	46
16856	23
16863	39
16870	66
16877	80
16884	45
16891	70
16898	67
16905	29
16912	56
16919	76
16926	41
16933	33
16940	55
16947	75
16954	41
16961	44
16968	55
16975	63
16982	73
16989	39
16996	22
17003	66
17010	44
17017	53
17024	57
17031	18
17038	56
17045	64
17052	43
17059	24
17066	63
17073	55
17080	68
17087	41
17094	76
17101	21
17108	62
17115	62
17122	70
17129	60
17136	46
17143	77
17150	39
17157	36
17164	64
17171	39
17178	62
17185	28
17192	77
17199	66
17206	61
17213	50
17220	25
17227	78
17234	35
17241	58
17248	60
17255	43
17262	36
17269	79
17276	65
17283	25
17290	68
17297	61
17304	45
17311	47
17318	36
17325	21
17332	59
17339	40
17346	64
17353	67
17367	65
17381	38
17388	63
17395	25
17402	24
17409	69
17416	71
17423	42
17430	26
17437	31
17444	42
17451	59
17458	73
17465	60
17472	56
17479	43
17486	75
17493	74
17500	50
17507	69
17514	37
17521	43
17528	49
17535	75
17542	50
17549	19
17556	50
17563	63
17570	26
17577	71
17584	50
17591	54
17598	45
17612	79
17619	70
17626	40
17633	35
17640	24
17647	31
17654	50
17661	30
17668	77
17675	68
17682	23
17689	76
17696	45
17703	34
17710	25
17717	80
17724	34
17731	44
17738	35
17745	66
17752	31
17759	65
17766	80
17780	35
17787	79
17794	26
17801	37
17808	65
17815	40
17822	27
17829	44
17836	69
17843	23
17850	63
17857	52
17864	19
17871	52
17878	43
17885	33
17892	56
17899	43
17906	80
17913	79
17920	36
17927	59
17934	44
17941	64
17948	61
17955	51
17962	48
17969	25
17976	46
17983	73
17990	43
17997	62
18004	53
18011	78
18018	61
18025	37
18039	58
18046	77
18053	39
18060	22
18067	70
18074	42
18081	55
18088	27
18095	72
18102	73
18109	65
18116	55
18123	43
18130	58
18137	63
18144	53
18151	54
18158	46
18165	18
18172	22
18179	74
18186	79
18193	37
18200	59
18207	34
18214	43
18221	53
18228	40
18235	19
18242	51
18249	47
18256	39
18263	32
18277	62
18284	27
18291	22
18305	27
18312	55
18319	27
18326	63
18333	76
18340	34
18347	23
18354	75
18361	24
18368	69
18375	57
18382	29
18389	19
18396	31
18403	66
18417	80
18424	23
18431	53
18438	68
18445	36
18452	22
18459	48
18466	31
18473	32
18480	64
18487	34
18494	26
18508	36
18515	74
18522	60
18529	43
18536	49
18543	22
18550	31
18557	19
18571	37
18578	46
18585	53
18592	68
18599	54
18606	29
18613	76
18620	60
18627	65
18634	24
18641	67
18648	71
18655	25
18662	38
18669	53
18676	80
18683	77
18690	50
18697	56
18704	45
18711	25
18718	36
18725	34
18732	52
18739	70
18746	55
18753	78
18760	43
18767	46
18774	68
18781	62
18788	25
18795	79
18802	45
18809	19
18816	74
18823	52
18830	38
18837	45
18844	75
18851	27
18858	63
18865	51
18872	62
18879	52
18886	44
18893	55
18900	26
18907	65
18914	55
18921	72
18928	42
18935	47
18942	60
18949	55
18956	56
18963	27
18970	73
18977	27
18984	73
18991	20
18998	69
19005	44
19012	18
19019	53
19026	65
19033	47
19040	49
19047	79
19054	71
19061	66
19068	69
19075	74
19082	46
19089	56
19096	43
19103	30
19110	57
19117	67
19124	71
19131	57
19138	44
19145	50
19152	71
19159	73
19166	32
19173	32
19180	34
19194	65
19201	30
19208	41
19215	30
19222	75
19229	40
19236	43
19243	43
19250	38
19257	27
19264	80
19271	76
19278	45
19285	18
19292	64
19299	42
19306	42
19313	28
19320	69
19327	30
19334	50
19341	66
19348	78
19355	70
19362	19
19369	40
19376	45
19383	49
19390	29
19397	19
19404	18
19411	21
19418	77
19425	67
19432	33
19439	60
19446	79
19453	29
19460	18
19467	69
19474	66
19481	42
19488	27
19495	78
19502	38
19509	32
19516	27
19523	37
19530	30
19537	40
19544	35
19551	76
19558	31
19565	31
19572	26
19579	80
19586	51
19593	75
19600	73
19607	44
19614	67
19621	31
19628	68
19635	45
19642	78
19649	31
19656	63
19663	76
19670	24
19677	76
19684	23
19691	51
19698	69
19705	30
19712	58
19719	35
19726	59
19733	41
19740	47
19747	69
19754	43
19761	58
19768	34
19775	72
19782	54
19789	77
19796	33
19803	56
19810	42
19817	71
19824	59
19831	57
19838	58
19845	45
19852	26
19859	80
19866	71
19873	67
19880	34
19887	19
19894	26
19901	39
19908	70
19922	29
19929	19
19936	62
19943	31
19950	69
19957	77
19964	33
19971	47
19978	58
19985	41
19992	56
19999	37
20006	42
20013	66
20020	50
20027	21
20034	42
20041	43
20048	49
20055	53
20062	40
20069	21
20076	65
20083	48
20090	40
20097	64
20104	27
20111	55
20118	38
20125	68
20132	37
20139	48
20146	34
20153	39
20160	38
20167	21
20174	58
20181	27
20188	78
20195	64
20202	53
20209	62
20216	70
20223	80
20230	31
20237	65
20244	35
20251	55
20258	44
20265	69
20272	68
20279	55
20286	71
20293	23
20300	27
20307	29
20314	55
20321	72
20328	27
20335	29
20342	55
20349	74
20356	61
20363	59
20370	56
20377	64
20384	29
20391	53
20398	76
20405	73
20412	79
20419	31
20426	48
20433	40
20440	60
20447	47
20454	19
20468	57
20482	66
20489	75
20496	80
20503	34
20510	69
20517	30
20524	78
20531	37
20538	50
20545	40
20552	50
20559	50
20566	23
20573	65
20580	21
20587	55
20594	26
20601	33
20608	30
20615	44
20622	75
20629	46
20636	49
20643	28
20650	47
20657	53
20664	59
20671	70
20678	59
20685	42
20692	77
20699	43
20706	46
20713	27
20720	22
20727	22
20734	39
20741	27
20748	34
20755	41
20762	62
20769	37
20776	59
20783	37
20790	43
20797	19
20804	53
20811	46
20818	78
20825	53
20832	40
20839	60
20846	45
20853	65
20860	80
20867	18
20874	51
20881	36
20888	30
20895	22
20902	59
20909	70
20916	78
20923	28
20930	58
20944	71
20951	30
20958	58
20965	46
20972	29
20979	54
20986	75
20993	33
21000	54
21007	62
21014	69
21021	47
21028	77
21035	45
21042	51
21049	42
21056	74
21063	36
21070	75
21077	46
21084	76
21091	24
21098	69
21105	34
21112	21
21119	50
21126	33
21133	27
21140	47
21147	58
21154	24
21161	50
21168	25
21175	69
21182	42
21189	62
21196	23
21210	50
21217	44
21224	53
21231	37
21238	71
21245	41
21252	71
21259	77
21273	46
21280	73
21287	40
21294	70
21301	57
21308	35
21315	20
21322	62
21329	66
21336	67
21343	48
21350	45
21357	32
21364	39
21371	30
21378	24
21385	18
21392	80
21399	31
21406	75
21413	39
21420	53
21427	35
21434	43
21448	25
21455	24
21462	59
21469	71
21476	22
21490	76
21497	65
21504	37
21511	20
21518	24
21525	59
21532	41
21539	79
21546	29
21553	28
21560	60
21567	42
21574	56
21581	21
21588	43
21595	55
21602	66
21609	33
21616	66
21630	48
21637	58
21644	69
21651	29
21658	71
21665	22
21672	62
21679	22
21686	38
21693	67
21700	32
21707	53
21721	48
21728	80
21735	20
21742	69
21749	59
21756	60
21763	60
21770	44
21777	41
21784	26
21791	33
21798	19
21805	23
21812	35
21819	52
21826	36
21833	74
21840	25
21854	26
21861	79
21868	53
21875	38
21882	53
21889	47
21903	26
21910	80
21917	35
21924	59
21931	78
21938	40
21945	48
21952	52
21959	75
21966	64
21973	33
21980	30
21987	58
21994	42
22001	80
22008	41
22015	59
22022	31
22029	29
22036	26
22043	36
22050	42
22057	70
22064	79
22071	22
22078	56
22085	69
22092	40
22099	56
22106	58
22113	31
22120	66
22127	48
22148	67
22155	76
22162	36
22169	56
22176	74
22183	26
22190	32
22197	64
22204	47
22211	42
22218	68
22225	55
22232	55
22239	34
22246	56
22253	49
22260	47
22267	73
22274	54
22281	63
22288	75
22295	32
22302	45
22309	64
22316	79
22323	61
22330	78
22337	36
22344	24
22351	30
22358	76
22365	21
22372	38
22379	44
22386	46
22393	18
22400	74
22407	23
22414	20
22421	74
22428	33
22435	77
22442	24
22456	65
22463	50
22470	57
22477	72
22484	21
22491	73
22498	47
22505	44
22512	47
22519	34
22526	77
22533	76
22540	52
22547	68
22554	79
22561	45
22568	42
22575	59
22582	67
22589	75
22596	42
22603	37
22610	76
22617	74
22624	25
22631	78
22638	44
22645	59
22652	61
22659	57
22666	72
22673	35
22680	31
22687	32
22694	42
22701	50
22708	69
22715	39
22722	34
22729	58
22736	48
22743	18
22750	50
22757	38
22764	79
22771	25
22778	57
22785	38
22799	21
22806	55
22813	79
22820	25
22827	18
22834	62
22841	79
22848	59
22855	71
22862	66
22869	44
22876	59
22883	71
22890	53
22897	47
22911	58
22918	51
22925	54
22932	31
22939	58
22946	67
22953	34
22960	68
22967	50
22974	70
22981	52
22988	56
22995	30
23002	72
23009	75
23016	74
23023	31
23030	78
23037	63
23044	50
23051	45
23058	77
23065	33
23072	75
23079	61
23086	67
23093	27
23100	59
23107	57
23114	39
23121	77
23128	25
23135	28
23149	49
23156	36
23163	74
23170	63
23177	39
23184	41
23191	25
23198	60
23205	33
23212	23
23219	51
23226	18
23233	55
23240	77
23254	62
23261	54
23275	39
23282	57
23289	63
23296	30
23303	22
23310	32
23317	75
23324	61
23331	44
23338	47
23345	45
23352	50
23359	76
23366	71
23373	79
23380	37
23387	56
23394	32
23401	69
23415	64
23422	71
23429	32
23443	63
23450	41
23457	26
23464	75
23471	32
23478	63
23485	28
23492	58
23506	20
23513	30
23520	44
23527	39
23534	56
23541	48
23548	66
23555	44
23562	75
23569	56
23576	51
23583	26
23590	43
23597	28
23604	68
23611	53
23618	77
23625	33
23632	74
23639	18
23646	63
23653	22
23660	19
23667	34
23674	76
23681	57
23688	23
23695	24
23702	72
23709	37
23716	45
23723	19
23730	55
23737	58
23744	55
23751	18
23758	61
23765	41
23772	49
23779	67
23786	62
23793	58
23800	29
23807	26
23814	21
23821	37
23828	44
23835	25
23842	41
23849	71
23856	40
23863	24
23870	58
23877	67
23884	34
23891	69
23898	25
23905	78
23912	21
23919	62
23926	44
23933	70
23940	26
23947	62
23954	51
23961	54
23968	21
23975	44
23982	46
23989	38
23996	47
24003	58
24017	30
24024	80
24031	36
24038	70
24045	70
24052	24
24066	34
24073	52
24080	51
24087	60
24094	75
24101	29
24108	19
24115	40
24122	68
24129	73
24136	76
24143	77
24150	54
24157	48
24164	66
24171	76
24178	22
24185	50
24192	74
24199	23
24206	72
24213	61
24220	22
24227	56
24234	71
24241	44
24248	34
24255	28
24262	56
24269	78
24283	22
24290	57
24297	36
24304	45
24311	22
24318	33
24325	66
24332	54
24339	58
24346	78
24353	47
24360	34
24367	78
24374	54
24381	53
24388	57
24395	36
24402	77
24409	18
24416	19
24423	55
24430	67
24437	33
24444	62
24458	70
24465	54
24472	44
24479	18
24486	45
24493	75
24500	54
24507	57
24514	44
24521	23
24528	20
24535	78
24542	60
24549	67
24556	47
24563	61
24570	54
24577	37
24584	64
24591	54
24598	78
24605	70
24612	72
24619	53
24626	25
24633	47
24640	38
24647	44
24654	64
24661	39
24668	29
24675	69
24682	68
24689	31
24696	44
24703	53
24710	52
24717	75
24724	78
24731	44
24738	74
24752	41
24759	69
24766	39
24773	45
24780	76
24787	29
24794	54
24801	67
24808	52
24815	49
24822	48
24829	61
24836	74
24843	45
24850	44
24857	65
24864	24
24871	36
24878	73
24885	22
24892	54
24899	80
24906	45
24913	25
24920	66
24927	79
24934	52
24941	54
24948	42
24955	50
24962	56
24969	73
24976	27
24983	62
24990	56
24997	57
25004	63
25011	24
25018	36
25025	22
25032	62
25039	69
25046	47
25053	78
25060	36
25067	23
25074	58
25081	70
25088	43
25095	31
25109	26
25116	35
25123	54
25130	79
25137	18
25144	51
25151	77
25158	64
25165	58
25172	78
25179	63
25186	36
25193	36
25200	38
25207	20
25214	25
25221	73
25228	38
25235	44
25242	80
25249	65
25256	64
25263	75
25270	49
25277	77
25284	26
25291	76
25298	50
25305	70
25312	38
25319	56
25326	18
25333	38
25340	48
25347	19
25354	34
25361	44
25368	68
25375	47
25382	23
25389	65
25396	22
25403	24
25410	55
25417	39
25424	45
25431	23
25438	73
25445	45
25452	59
25459	50
25466	53
25473	41
25480	70
25487	62
25494	43
25501	42
25508	44
25515	25
25522	71
25529	57
25536	31
25543	37
25550	66
25557	22
25564	39
25571	60
25578	38
25585	51
25592	23
25599	80
25606	78
25613	76
25620	54
25627	65
25634	24
25641	25
25648	66
25655	45
25662	51
25669	20
25676	44
25683	79
25690	72
25697	68
25704	68
25711	76
25718	74
25725	33
25732	41
25739	47
25746	46
25753	79
25760	29
25767	51
25774	71
25781	29
25788	23
25795	33
25802	66
25809	37
25816	23
25823	62
25830	54
25837	79
25844	19
25851	65
25858	37
25865	63
25872	27
25879	62
25886	64
25893	26
25900	29
25907	27
25914	55
25921	35
25928	22
25935	69
25942	33
25949	29
25956	41
25963	61
25970	71
25977	56
25984	60
25991	46
25998	37
26005	54
26012	57
26019	22
26026	20
26033	63
26040	30
26047	70
26054	52
26061	59
26068	26
26075	30
26082	43
26089	62
26096	23
26103	51
26110	57
26117	75
26131	29
26138	27
26145	34
26152	78
26159	29
26166	78
26173	50
26180	77
26187	77
26194	19
26201	44
26208	79
26215	45
26222	57
26229	55
26236	53
26243	28
26250	24
26257	52
26264	54
26271	45
26278	77
26285	63
26292	31
26299	43
26313	70
26327	67
26334	61
26341	19
26348	77
26355	59
26362	34
26369	77
26376	27
26383	65
26390	61
26397	42
26404	62
26411	79
26418	32
26425	72
26432	28
26439	37
26446	43
26453	19
26460	45
26467	61
26474	37
26481	41
26488	57
26495	52
26502	50
26509	50
26516	80
26523	57
26530	54
26537	74
26544	35
26551	33
26558	67
26565	63
26572	64
26579	70
26586	77
26593	53
26600	50
26607	38
26614	40
26621	72
26628	39
26635	36
26642	76
26649	26
26656	59
26663	37
26670	38
26677	52
26684	60
26691	21
26698	38
26705	69
26712	51
26719	48
26726	60
26733	45
26740	46
26747	47
26754	60
26761	71
26768	25
26775	62
26782	40
26789	39
26796	57
26803	27
26810	71
26817	67
26824	18
26831	33
26838	46
26852	64
26859	42
26866	60
26873	22
26880	60
26887	72
26894	35
26901	73
26908	62
26915	57
26922	35
26929	40
26936	76
26943	79
26950	74
26957	20
26964	66
26971	27
26978	37
26985	43
26992	50
26999	39
27006	28
27013	26
27020	32
27027	39
27034	76
27041	54
27048	42
27055	44
27062	40
27069	19
27076	65
27083	19
27090	70
27097	22
27104	20
27111	47
27118	39
27125	71
27132	77
27139	39
27146	58
27153	37
27160	51
27167	58
27174	20
27181	26
27188	60
27195	59
27202	60
27209	18
27216	71
27223	27
27230	46
27237	74
27244	38
27251	55
27258	44
27265	24
27272	57
27279	56
27293	73
27300	75
27307	74
27314	73
27321	34
27328	58
27335	31
27342	23
27349	55
27356	30
27363	60
27370	70
27377	28
27384	47
27391	78
27398	32
27405	24
27412	54
27419	47
27426	38
27433	77
27440	47
27447	53
27454	66
27461	37
27468	45
27475	40
27482	49
27489	23
27496	76
27503	46
27510	69
27517	43
27524	30
27531	27
27538	78
27545	80
27552	67
27559	29
27566	75
27573	25
27580	19
27587	73
27594	59
27601	76
27608	61
27615	51
27622	75
27629	64
27636	64
27643	74
27650	37
27657	74
27664	53
27671	20
27678	48
27685	49
27692	53
27699	66
27706	72
27713	51
27720	67
27727	47
27734	65
27741	74
27748	25
27755	25
27762	22
27769	32
27776	30
27783	44
27790	45
27797	53
27804	61
27811	23
27818	45
27825	43
27832	53
27839	57
27846	76
27853	79
27860	37
27867	22
27874	36
27881	37
27888	74
27895	58
27902	18
27909	32
27916	74
27923	78
27930	31
27937	58
27944	51
27951	49
27958	40
27965	40
27972	76
27979	32
27986	64
27993	72
28000	32
28007	59
28014	18
28021	34
28028	45
28035	35
28042	34
28049	52
28056	52
28070	67
28077	28
28084	18
28091	30
28098	38
28105	62
28112	35
28119	28
28126	80
28133	69
28140	27
28147	40
28154	49
28161	78
28168	63
28175	64
28182	28
28189	19
28196	79
28203	46
28217	40
28224	57
28231	37
28238	52
28245	72
28252	40
28259	62
28266	25
28273	39
28280	41
28287	67
28294	49
28301	59
28308	23
28315	43
28322	65
28329	40
28336	24
28343	66
28350	27
28357	19
28364	20
28378	79
28385	20
28392	45
28399	80
28406	51
28413	21
28427	18
28434	41
28441	62
28448	58
28455	20
28462	29
28469	62
28476	79
28483	25
28490	26
28497	44
28504	46
28511	46
28518	69
28525	74
28532	68
28539	77
28546	19
28553	24
28560	55
28567	42
28574	45
28581	71
28588	48
28595	24
28602	30
28609	52
28616	44
28623	63
28630	75
28637	33
28644	25
28651	19
28658	74
28665	31
28672	29
28679	44
28686	33
28693	19
28700	80
28707	60
28714	30
28721	18
28728	77
28735	62
28742	34
28749	46
28756	66
28763	51
28770	30
28777	25
28784	71
28791	18
28798	41
28805	61
28812	76
28819	29
28826	30
28833	66
28840	40
28847	74
28854	29
28861	78
28868	36
28875	24
28889	46
28896	50
28903	77
28910	19
28924	72
28931	39
28938	47
28945	53
28952	68
28959	73
28966	40
28973	37
28980	56
28987	18
28994	64
29001	30
29008	74
29015	18
29022	76
29029	76
29036	65
29043	33
29050	61
29057	35
29064	63
29071	58
29078	27
29085	39
29092	29
29099	32
29106	74
29113	40
29120	38
29127	34
29134	76
29141	29
29148	80
29155	19
29162	78
29169	20
29176	66
29183	56
29190	46
29197	56
29204	54
29211	70
29218	39
29225	30
29232	56
29239	38
29246	80
29253	26
29260	79
29267	78
29274	53
29281	59
29288	57
29295	73
29302	72
29309	40
29316	49
29323	26
29330	51
29337	30
29344	30
29351	24
29358	21
29365	45
29372	79
29379	61
29386	68
29393	48
29407	66
29414	36
29421	75
29428	43
29435	57
29442	28
29449	23
29456	51
29463	69
29470	18
29477	32
29484	34
29498	36
29505	24
29512	66
29519	48
29526	71
29533	55
29540	47
29547	34
29554	18
29561	53
29568	77
29575	54
29582	74
29589	19
29596	53
29603	75
29610	45
29617	51
29624	59
29631	71
29638	19
29645	40
29652	29
29659	50
29666	32
29673	54
29680	46
29687	52
29694	60
29701	20
29708	51
29715	63
29722	31
29729	60
29736	18
29743	51
29750	33
29757	69
29764	51
29771	50
29778	72
29785	29
29792	59
29799	44
29806	62
29813	53
29820	54
29827	43
29834	62
29841	46
29848	69
29855	35
29862	45
29869	42
29876	66
29883	66
29890	56
29897	45
29904	66
29911	63
29918	59
29925	72
29932	20
29939	18
29946	54
29960	71
29967	33
29974	39
29981	22
29988	77
29995	26
30002	33
30009	23
30016	62
30023	39
30030	31
30037	70
30044	39
30051	37
30058	24
30065	70
30072	74
30079	58
30086	19
30093	49
30100	74
30107	34
30114	74
30121	47
30128	55
30135	39
30142	64
30149	31
30156	71
30163	69
30177	61
30184	29
30191	48
30198	18
30205	60
30212	71
30219	67
30226	42
30233	50
30240	47
30247	45
30254	27
30261	26
30268	74
30275	34
30282	80
30296	41
30303	68
30310	52
30324	76
30331	42
30338	60
30345	61
30352	68
30359	71
30366	34
30373	73
30380	47
30387	57
30394	50
30401	44
30408	19
30415	72
30422	78
30429	18
30436	68
30443	24
30450	33
30457	37
30464	31
30471	19
30478	49
30485	32
30492	80
30499	29
30506	42
30513	77
30520	19
30527	37
30534	53
30541	64
30548	48
30555	40
30562	52
30569	69
30576	71
30583	34
30590	69
30597	51
30604	34
30611	25
30618	76
30625	79
30632	70
30639	32
30646	58
30653	48
30660	32
30667	62
30674	59
30681	66
30688	30
30702	76
30709	26
30716	55
30723	80
30730	24
30737	25
30744	32
30751	76
30758	45
30765	71
30772	71
30779	77
30786	33
30793	78
30800	70
30807	75
30814	39
30821	62
30828	52
30835	26
30842	54
30849	46
30856	31
30863	19
30870	71
30877	61
30884	66
30891	58
30898	31
30905	38
30912	65
30919	48
30926	74
30933	68
30940	70
30947	73
30954	31
30961	68
30968	28
30975	40
30982	43
30989	24
30996	39
31003	66
31010	50
31024	73
31031	75
31038	59
31045	56
31052	76
31059	54
31066	34
31073	74
31080	22
31087	63
31094	71
31101	58
31108	38
31122	68
31129	49
31136	23
31143	33
31150	38
31157	41
31164	80
31171	71
31178	73
31185	53
31192	77
31199	23
31206	18
31213	70
31220	72
31227	50
31234	47
31241	59
31248	27
31255	46
31262	56
31269	31
31276	58
31283	52
31290	71
31297	52
31304	73
31311	21
31318	74
31325	42
31332	24
31339	59
31346	53
31353	49
31360	66
31367	39
31374	77
31381	47
31388	66
31395	55
31402	72
31409	65
31416	19
31423	30
31430	78
31437	35
31444	22
31451	55
31458	38
31465	32
31472	78
31479	45
31486	55
31493	73
31500	27
31507	38
31514	19
31521	39
31528	55
31535	74
31542	42
31549	25
31556	60
31563	53
31570	27
31577	53
31584	77
31591	66
31598	75
31605	27
31612	42
31619	38
31626	27
31633	72
31640	19
31647	66
31654	68
31661	39
31668	70
31675	20
31682	41
31689	61
31696	66
31703	68
31710	63
31717	71
31724	78
31731	64
31738	57
31745	78
31752	53
31759	52
31766	22
31773	42
31780	65
31787	29
31794	46
31801	18
31808	43
31815	20
31822	52
31829	37
31836	56
31843	39
31850	58
31857	28
31864	57
31871	32
31878	58
31885	43
31892	50
31899	46
31906	68
31913	78
31920	27
31927	56
31934	19
31941	54
31948	77
31955	60
31962	36
31969	49
31976	77
31983	20
31990	48
31997	23
32004	31
32011	44
32018	24
32025	71
32032	22
32039	38
32046	55
32053	23
32060	31
32067	38
32074	76
32081	63
32088	30
32095	62
32102	33
32109	26
32116	54
32123	49
32130	35
32137	57
32144	51
32151	52
32158	52
32165	70
32172	54
32179	65
32186	54
32193	67
32200	65
32207	75
32214	71
32221	35
32228	80
32235	52
32242	54
32249	55
32256	69
32263	25
32270	67
32277	18
32284	53
32291	72
32298	61
32305	60
32312	64
32319	31
32326	72
32333	66
32340	76
32347	43
32354	35
32361	48
32368	48
32375	59
32382	55
32389	61
32396	69
32403	58
32410	73
32417	18
32424	67
32431	26
32438	40
32445	45
32452	44
32459	23
32466	50
32473	36
32480	26
32494	34
32501	20
32508	24
32515	46
32522	62
32529	46
32536	73
32543	62
32550	29
32557	32
32564	23
32571	73
32578	57
32585	76
32592	60
32599	31
32606	33
32613	64
32620	73
32627	36
32634	32
32641	53
32648	57
32655	47
32662	54
32669	80
32676	35
32683	30
32690	48
32697	43
32704	25
32711	58
32718	62
32725	42
32732	27
32739	43
32746	21
32753	79
32760	60
32767	34
32774	45
32781	36
32788	71
32795	27
32802	41
32809	22
32816	23
32823	37
32830	42
32837	46
32844	79
32851	19
32858	39
32865	77
32872	59
32879	34
32886	73
32893	33
32900	52
32907	33
32914	46
32921	34
32928	43
32935	32
32942	57
32949	59
32956	41
32963	77
32970	64
32977	66
32984	68
32991	50
32998	77
33005	78
33012	55
33019	22
33026	78
33033	54
33040	46
33047	73
33054	80
33061	18
33068	35
33075	27
33082	44
33089	61
33096	29
33103	27
33110	28
33117	43
33124	55
33131	27
33138	75
33145	44
33152	24
33159	29
33166	78
33173	61
33180	52
33187	63
33194	61
33201	19
33208	70
33215	31
33222	41
33229	43
33236	65
33243	63
33250	71
33257	75
33264	38
33271	21
33278	30
33285	75
33292	74
33299	70
33306	39
33313	46
33320	51
33327	55
33334	58
33341	70
33348	18
33355	22
33362	72
33369	57
33376	28
33383	56
33390	22
33397	64
33411	57
33418	39
33425	78
33432	59
33439	43
33446	51
33453	52
33460	74
33467	55
33474	61
33481	23
33488	71
33495	73
33502	61
33509	62
33516	79
33523	47
33530	39
33537	60
33544	79
33551	36
33558	59
33565	53
33572	50
33579	39
33586	35
33593	30
33600	35
33607	76
33614	66
33621	67
33635	56
33642	68
33649	77
33656	78
33663	44
33670	39
33677	80
33691	79
